AWB,Origin,Destination,FinalLocation,Timestamp
AWB5H5HKE/1,HUB_SIBIU,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB5H5HKE/2,HUB_SIBIU,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB5H5HKE/3,HUB_SIBIU,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBZF8PHG/1,HUB_SIBIU,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBVSTHZ3/1,HUB_PITESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBVSTHZ3/2,HUB_PITESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBYSM7U/1,HUB_PITESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBW0QR8M/1,HUB_BUCURESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB3P7QD/1,HUB_OTOPENI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB3P7QD/2,HUB_OTOPENI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB3P7QD/3,HUB_OTOPENI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB1NNL25/1,HUB_PLOIESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB1NNL25/2,HUB_PLOIESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB1NNL25/3,HUB_PLOIESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB4BLOUF/1,HUB_CONSTANTA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB4BLOUF/2,HUB_CONSTANTA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBHQ4I2J/1,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBHQ4I2J/2,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB3JLBUL/1,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBXU0PSH/1,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBXU0PSH/2,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBQX938C/1,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBX3RK6N/1,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBOGJ8QZ/1,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBOGJ8QZ/2,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBOGJ8QZ/3,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBFX6DX/1,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBFX6DX/2,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBLQ5Y5/1,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBLQ5Y5/2,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBLQ5Y5/3,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBKLA21/1,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBO3W7YJ/1,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBO3W7YJ/2,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBO3W7YJ/3,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBVN3KJ/1,HUB_TIMISOARA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBLWYQZ/1,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB67EDPL/1,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB67EDPL/2,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB67EDPL/3,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB1ZWY21/1,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBFPJFSA/1,HUB_PLOIESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBFN3BNQ/1,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBFN3BNQ/2,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBQSDCR/1,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBQSDCR/2,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBCE43R/1,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBCE43R/2,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBURP5NC/1,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBURP5NC/2,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBURP5NC/3,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBE98387/1,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBE98387/2,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBE98387/3,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBV5ISFC/1,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBV5ISFC/2,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBWEM7MG/1,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBWEM7MG/2,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBWEM7MG/3,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBACQOCW/1,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBACQOCW/2,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBACQOCW/3,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBAASFX7/1,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBAASFX7/2,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBF2FVUH/1,HUB_OTOPENI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBF2FVUH/2,HUB_OTOPENI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBF2FVUH/3,HUB_OTOPENI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBYS7RI/1,HUB_OTOPENI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBZAF4H/1,HUB_PITESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWB2FLPOQ/1,HUB_PITESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBEBGOFG/1,HUB_PITESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBEBGOFG/2,HUB_PITESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBEBGOFG/3,HUB_PITESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBFUXEQA/1,HUB_CRAIOVA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBFUXEQA/2,HUB_CRAIOVA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBFUXEQA/3,HUB_CRAIOVA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBTH4WNJ/1,HUB_CRAIOVA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBO80GEA/1,HUB_CRAIOVA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBF2I9N/1,HUB_TIMISOARA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBLLNON/1,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBLLNON/2,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBLLNON/3,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWB98NEL/1,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWB3LX9HI/1,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWB3LX9HI/2,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWB73HVK8/1,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWB73HVK8/2,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWB3GW5C/1,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB3GW5C/2,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBAJLSV/1,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBAJLSV/2,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBAJLSV/3,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB1V4BT/1,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBB0N14T/1,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBB0N14T/2,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBGMRLI8/1,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBGMRLI8/2,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBTJIHGS/1,HUB_ARAD,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBTJIHGS/2,HUB_ARAD,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBTJIHGS/3,HUB_ARAD,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB5O45I5/1,HUB_BUCURESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB5O45I5/2,HUB_BUCURESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBFFQ5U/1,HUB_BUCURESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBI3DX2J/1,HUB_BUCURESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBI3DX2J/2,HUB_BUCURESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBHKT9OB/1,HUB_CONSTANTA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB1MZ7X/1,HUB_CONSTANTA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB1MZ7X/2,HUB_CONSTANTA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB7OH3B/1,HUB_CONSTANTA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB7OH3B/2,HUB_CONSTANTA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB7OH3B/3,HUB_CONSTANTA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBG0URY/1,HUB_BACAU,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWB47IMMC/1,HUB_BACAU,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWB47IMMC/2,HUB_BACAU,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWB47IMMC/3,HUB_BACAU,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWB6AYWM/1,HUB_BACAU,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWB9DO38H/1,HUB_PITESTI,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBN7T578/1,HUB_PITESTI,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWB9H3GB4/1,HUB_PITESTI,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWB9H3GB4/2,HUB_PITESTI,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBOKQTO/1,HUB_BUCURESTI,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBESBLV/1,HUB_BUCURESTI,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBESBLV/2,HUB_BUCURESTI,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWB0YIQ7I/1,HUB_OTOPENI,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBSL30S7/1,HUB_OTOPENI,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBYK6UI/1,HUB_OTOPENI,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBYK6UI/2,HUB_OTOPENI,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBYK6UI/3,HUB_OTOPENI,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBQQUC726/1,HUB_CONSTANTA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBQQUC726/2,HUB_CONSTANTA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBPNFM5G/1,HUB_CONSTANTA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBHV41O/1,HUB_CONSTANTA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBHV41O/2,HUB_CONSTANTA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWB87VSY/1,HUB_OTOPENI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBYI9FGH/1,HUB_OTOPENI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBYI9FGH/2,HUB_OTOPENI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBYI9FGH/3,HUB_OTOPENI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB3T4QUN/1,HUB_OTOPENI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWB3T4QUN/2,HUB_OTOPENI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWB3T4QUN/3,HUB_OTOPENI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWB9EBKV8/1,HUB_CRAIOVA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWB9EBKV8/2,HUB_CRAIOVA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWB9EBKV8/3,HUB_CRAIOVA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBX8XW0M/1,HUB_CRAIOVA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBZWSR5D/1,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBH70BS/1,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBH70BS/2,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWB1NXHT/1,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBF62E3/1,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBF62E3/2,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBF62E3/3,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWB4JJ61/1,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWB4JJ61/2,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBE3KS7/1,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBTIQ4QM/1,HUB_OTOPENI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBM0HDSM/1,HUB_PLOIESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBM0HDSM/2,HUB_PLOIESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBM0HDSM/3,HUB_PLOIESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWB5YR16/1,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWB1UUIDD/1,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWB1UUIDD/2,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBPXO9D/1,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBPXO9D/2,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBPXO9D/3,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBTZ9IU/1,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBLQI1XCB/1,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBLQI1XCB/2,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:28:06 EET 2026
AWBW40ORD/2,HUB_PLOIESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBSHSCZZ/1,HUB_PLOIESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBSHSCZZ/2,HUB_PLOIESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBSHSCZZ/3,HUB_PLOIESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBMS87CN/1,HUB_CLUJ,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBZKLERGP/1,HUB_CLUJ,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBZKLERGP/2,HUB_CLUJ,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBZKLERGP/3,HUB_CLUJ,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBLU80W4/1,HUB_TIMISOARA,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB12R69B/1,HUB_ARAD,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBAZUBKQ/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBAZUBKQ/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB93O6YQ/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB93O6YQ/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB93O6YQ/3,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBKZX9FP/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBKZX9FP/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBCX8FBO/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBCX8FBO/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBCX8FBO/3,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBHSHBZB/1,HUB_SIBIU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBBDLWQE/1,HUB_BRASOV,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBMLGKK/1,HUB_BRASOV,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBRP4PNV/1,HUB_CLUJ,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBEXAIBC/1,HUB_CLUJ,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB17QY2I/1,HUB_CLUJ,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB17QY2I/2,HUB_CLUJ,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB17QY2I/3,HUB_CLUJ,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBRVDZC/1,HUB_BACAU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBRVDZC/2,HUB_BACAU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBRVDZC/3,HUB_BACAU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBMJ566J/1,HUB_CRAIOVA,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBCKG18B/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBCKG18B/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBAAFUQ53/1,HUB_PITESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB47BK5/1,HUB_SIBIU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB47BK5/2,HUB_SIBIU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBGUYCSU/1,HUB_BRASOV,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB53SI87/1,HUB_BRASOV,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB53SI87/2,HUB_BRASOV,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBTRLRLT/1,HUB_BRASOV,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBTRLRLT/2,HUB_BRASOV,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB773Y9/1,HUB_BRASOV,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB773Y9/2,HUB_BRASOV,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBZC7CB8/1,HUB_BRASOV,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBZC7CB8/2,HUB_BRASOV,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB6WCJA5/1,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB6WCJA5/2,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB6WCJA5/3,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
